payment_id,order_id,payment_method,amount
7167,7167,UPI,26935.24
7168,7168,Net Banking,2054.23
7169,7169,UPI,11010.25
7170,7170,Net Banking,4367.07
7171,7171,Debit Card,18571.78
7172,7172,UPI,3183.78
7173,7173,Wallet,24984.33
7174,7174,UPI,72958.88
7175,7175,Credit Card,3077.76
7176,7176,UPI,12997.1
7177,7177,Cash on Delivery,13227.96
7178,7178,UPI,69526.96
7179,7179,UPI,83665.75
7180,7180,Cash on Delivery,11366.71
7181,7181,Cash on Delivery,158813.18
7182,7182,Net Banking,8703.52
7183,7183,Wallet,30117.07
7184,7184,UPI,4202.44
7185,7185,UPI,6851.8
7186,7186,UPI,221436.08
7187,7187,Credit Card,2433.7
7188,7188,Debit Card,21171.36
7189,7189,Credit Card,33142.07
7190,7190,UPI,5439.99
7191,7191,Cash on Delivery,13745.58
7192,7192,Credit Card,10951.65
7193,7193,UPI,91678.0
7194,7194,UPI,19392.58
7195,7195,Credit Card,3264.93
7196,7196,Credit Card,14016.3
7197,7197,Debit Card,142603.51
7198,7198,Credit Card,10609.12
7199,7199,Cash on Delivery,469.36
7200,7200,Debit Card,40797.66
7201,7201,Debit Card,6841.24
7202,7202,Cash on Delivery,5281.61
7203,7203,Cash on Delivery,10133.93
7204,7204,Net Banking,4233.33
7205,7205,UPI,961.98
7206,7206,UPI,5654.67
7207,7207,UPI,134332.87
7208,7208,UPI,129139.92
7209,7209,Wallet,950.2
7210,7210,Debit Card,22190.03
7211,7211,UPI,20901.36
7212,7212,Credit Card,153672.43
7213,7213,Credit Card,37378.84
7214,7214,Credit Card,73058.54
7215,7215,Credit Card,239.52
7216,7216,Debit Card,3594.57
7217,7217,Cash on Delivery,18864.54
7218,7218,Cash on Delivery,2361.06
7219,7219,Cash on Delivery,15670.92
7220,7220,UPI,378.96
7221,7221,Wallet,5277.89
7222,7222,Net Banking,2061.42
7223,7223,Net Banking,13008.78
7224,7224,Credit Card,609.14
7225,7225,Credit Card,19695.18
7226,7226,Net Banking,53227.79
7227,7227,UPI,49878.87
7228,7228,Credit Card,2893.95
7229,7229,Debit Card,58730.42
7230,7230,Credit Card,106219.48
7231,7231,Cash on Delivery,95799.32
7232,7232,Debit Card,43165.67
7233,7233,Net Banking,102359.09
7234,7234,Net Banking,213007.92
7235,7235,Credit Card,42018.72
7236,7236,Net Banking,11813.9
7237,7237,Cash on Delivery,37707.64
7238,7238,Wallet,31359.66
7239,7239,Net Banking,34917.04
7240,7240,Credit Card,13561.28
7241,7241,Debit Card,2029.66
7242,7242,Credit Card,24263.49
7243,7243,UPI,12647.52
7244,7244,UPI,31625.78
7245,7245,Wallet,3472.08
7246,7246,Wallet,42736.19
7247,7247,UPI,27792.95
7248,7248,Debit Card,21873.65
7249,7249,Credit Card,6095.69
7250,7250,UPI,109467.97
7251,7251,Cash on Delivery,4142.22
7252,7252,UPI,6753.31
7253,7253,Net Banking,85647.48
7254,7254,Wallet,4523.52
7255,7255,Debit Card,4673.37
7256,7256,UPI,7700.09
7257,7257,UPI,1035.83
7258,7258,Debit Card,95379.04
7259,7259,UPI,17634.14
7260,7260,Net Banking,54176.05
7261,7261,Wallet,4154.96
7262,7262,Debit Card,2199.98
7263,7263,Cash on Delivery,2675.73
7264,7264,Wallet,76479.54
7265,7265,Cash on Delivery,74383.47
7266,7266,Credit Card,162718.99
7267,7267,UPI,5909.26
7268,7268,UPI,29037.56
7269,7269,UPI,1926.25
7270,7270,UPI,3662.12
7271,7271,Debit Card,346.97
7272,7272,UPI,17491.44
7273,7273,Wallet,18985.2
7274,7274,Debit Card,40641.86
7275,7275,UPI,142383.22
7276,7276,Credit Card,21165.4
7277,7277,UPI,3430.59
7278,7278,UPI,15553.37
7279,7279,Credit Card,35550.21
7280,7280,Credit Card,7350.57
7281,7281,Net Banking,5298.7
7282,7282,UPI,26192.51
7283,7283,Debit Card,1845.33
7284,7284,Credit Card,3443.46
7285,7285,Credit Card,10307.48
7286,7286,Wallet,3076.17
7287,7287,Wallet,6592.19
7288,7288,Credit Card,18370.65
7289,7289,UPI,18692.94
7290,7290,Wallet,30973.77
7291,7291,Credit Card,12882.31
7292,7292,Net Banking,10224.16
7293,7293,Debit Card,6571.32
7294,7294,UPI,155013.65
7295,7295,Net Banking,589.82
7296,7296,UPI,99063.98
7297,7297,Cash on Delivery,21808.3
7298,7298,Net Banking,1068.83
7299,7299,Credit Card,10466.0
7300,7300,UPI,4362.31
7301,7301,Cash on Delivery,766.46
7302,7302,Cash on Delivery,14775.58
7303,7303,Wallet,31084.2
7304,7304,Wallet,16357.99
7305,7305,Credit Card,73814.02
7306,7306,Cash on Delivery,22245.54
7307,7307,Credit Card,235887.29
7308,7308,Debit Card,4919.43
7309,7309,UPI,145023.27
7310,7310,Debit Card,5577.17
7311,7311,UPI,6006.76
7312,7312,UPI,944.14
7313,7313,UPI,9582.03
7314,7314,UPI,117764.02
7315,7315,UPI,19856.84
7316,7316,Credit Card,23645.92
7317,7317,Net Banking,1925.34
7318,7318,Net Banking,122171.92
7319,7319,UPI,10181.1
7320,7320,UPI,6031.84
7321,7321,Debit Card,769.18
7322,7322,Credit Card,25164.04
7323,7323,UPI,38875.98
7324,7324,UPI,119260.39
7325,7325,Credit Card,8477.91
7326,7326,UPI,10711.91
7327,7327,Wallet,12830.42
7328,7328,UPI,69883.8
7329,7329,Credit Card,52851.9
7330,7330,Net Banking,1529.34
7331,7331,UPI,89355.6
7332,7332,UPI,6901.59
7333,7333,UPI,81610.92
7334,7334,UPI,46574.58
7335,7335,UPI,58778.78
7336,7336,UPI,43906.78
7337,7337,Wallet,15125.29
7338,7338,Cash on Delivery,18013.48
7339,7339,Wallet,4515.58
7340,7340,Wallet,2647.92
7341,7341,Cash on Delivery,6015.98
7342,7342,Debit Card,11600.33
7343,7343,Debit Card,23503.44
7344,7344,UPI,26867.81
7345,7345,UPI,3137.7
7346,7346,UPI,1366.06
7347,7347,Debit Card,77525.97
7348,7348,Credit Card,3361.27
7349,7349,Credit Card,3041.55
7350,7350,Net Banking,14467.75
7351,7351,UPI,20672.94
7352,7352,UPI,54162.52
7353,7353,Debit Card,14623.89
7354,7354,Credit Card,22055.29
7355,7355,Wallet,17385.3
7356,7356,Credit Card,42768.53
7357,7357,UPI,664.8
7358,7358,Net Banking,197376.41
7359,7359,UPI,98383.87
7360,7360,Debit Card,7321.98
7361,7361,Credit Card,34713.1
7362,7362,Debit Card,19155.21
7363,7363,Cash on Delivery,11281.86
7364,7364,UPI,305010.76
7365,7365,Net Banking,36391.0
7366,7366,Net Banking,16962.53
7367,7367,Net Banking,10843.81
7368,7368,Credit Card,5280.18
7369,7369,UPI,1461.28
7370,7370,Cash on Delivery,105999.43
7371,7371,Credit Card,2570.19
7372,7372,UPI,14768.48
7373,7373,Debit Card,34547.39
7374,7374,Credit Card,2307.47
7375,7375,Net Banking,21940.52
7376,7376,Cash on Delivery,51032.04
7377,7377,Credit Card,6329.04
7378,7378,UPI,1246.07
7379,7379,Debit Card,51271.49
7380,7380,Credit Card,1012.96
7381,7381,UPI,735.83
7382,7382,UPI,21125.39
7383,7383,Net Banking,135916.19
7384,7384,UPI,7308.63
7385,7385,Debit Card,6512.38
7386,7386,UPI,4796.32
7387,7387,UPI,5097.88
7388,7388,UPI,44756.54
7389,7389,Debit Card,2530.85
7390,7390,Wallet,125612.49
7391,7391,Credit Card,77914.09
7392,7392,Net Banking,31378.17
7393,7393,Net Banking,36816.43
7394,7394,Credit Card,7248.2
7395,7395,UPI,5355.32
7396,7396,Net Banking,10092.68
7397,7397,Wallet,27402.35
7398,7398,Net Banking,9990.93
7399,7399,Cash on Delivery,5359.1
7400,7400,Credit Card,18277.52
7401,7401,Net Banking,15197.55
7402,7402,Wallet,28100.1
7403,7403,Credit Card,1605.94
7404,7404,UPI,16120.71
7405,7405,Debit Card,42318.34
7406,7406,Credit Card,3103.16
7407,7407,UPI,41454.59
7408,7408,Cash on Delivery,40316.62
7409,7409,Credit Card,22991.31
7410,7410,UPI,45878.74
7411,7411,Credit Card,92728.8
7412,7412,Credit Card,54538.31
7413,7413,Net Banking,3718.04
7414,7414,Credit Card,2091.42
7415,7415,UPI,23327.23
7416,7416,Credit Card,2112.66
7417,7417,UPI,7001.05
7418,7418,Credit Card,4873.81
7419,7419,Net Banking,344433.39
7420,7420,UPI,109524.18
7421,7421,UPI,25851.73
7422,7422,Debit Card,74740.32
7423,7423,Credit Card,9835.55
7424,7424,UPI,34343.81
7425,7425,Credit Card,1462.62
7426,7426,Wallet,63299.08
7427,7427,Credit Card,25080.03
7428,7428,UPI,72446.49
7429,7429,Debit Card,16627.86
7430,7430,Credit Card,185555.09
7431,7431,Net Banking,5007.3
7432,7432,UPI,18805.06
7433,7433,Wallet,7561.56
7434,7434,UPI,12710.37
7435,7435,Cash on Delivery,6073.51
7436,7436,UPI,2654.77
7437,7437,UPI,2290.06
7438,7438,UPI,5731.22
7439,7439,Cash on Delivery,60549.94
7440,7440,Debit Card,52230.88
7441,7441,UPI,57200.41
7442,7442,UPI,5754.76
7443,7443,UPI,38022.25
7444,7444,Credit Card,73096.5
7445,7445,UPI,75041.6
7446,7446,Wallet,82860.8
7447,7447,Net Banking,47310.28
7448,7448,UPI,30185.12
7449,7449,UPI,133761.17
7450,7450,UPI,36369.28
7451,7451,Debit Card,6893.27
7452,7452,Credit Card,12653.84
7453,7453,UPI,54988.35
7454,7454,UPI,1188.81
7455,7455,UPI,7307.58
7456,7456,Net Banking,36202.67
7457,7457,UPI,32063.03
7458,7458,UPI,24449.95
7459,7459,Credit Card,15549.6
7460,7460,Credit Card,31368.96
7461,7461,UPI,15011.04
7462,7462,UPI,41936.1
7463,7463,Debit Card,48337.58
7464,7464,Credit Card,2915.94
7465,7465,UPI,108392.19
7466,7466,Cash on Delivery,4397.75
7467,7467,UPI,753.16
7468,7468,UPI,58437.82
7469,7469,Wallet,1040.34
7470,7470,UPI,11025.34
7471,7471,Debit Card,505.49
7472,7472,Wallet,11667.3
7473,7473,UPI,73033.52
7474,7474,Credit Card,86155.61
7475,7475,UPI,7359.96
7476,7476,UPI,2035.79
7477,7477,UPI,8252.3
7478,7478,UPI,41976.28
7479,7479,Wallet,17336.9
7480,7480,UPI,9131.24
7481,7481,Cash on Delivery,6583.92
7482,7482,Credit Card,12713.72
7483,7483,UPI,49154.19
7484,7484,UPI,968.27
7485,7485,UPI,31406.98
7486,7486,UPI,82456.65
7487,7487,Net Banking,522.18
7488,7488,Cash on Delivery,61283.34
7489,7489,UPI,3185.81
7490,7490,Net Banking,6110.36
7491,7491,Debit Card,4162.32
7492,7492,UPI,33819.77
7493,7493,Credit Card,2010.33
7494,7494,Net Banking,21968.91
7495,7495,Debit Card,46020.8
7496,7496,UPI,24446.28
7497,7497,Debit Card,42508.78
7498,7498,UPI,3493.22
7499,7499,Cash on Delivery,48132.79
7500,7500,Net Banking,5903.04
7501,7501,UPI,109433.08
7502,7502,Wallet,944.11
7503,7503,Net Banking,4871.12
7504,7504,Debit Card,96839.82
7505,7505,Net Banking,2415.97
7506,7506,UPI,54627.72
7507,7507,UPI,22989.87
7508,7508,Debit Card,3152.91
7509,7509,UPI,4014.89
7510,7510,Debit Card,3358.23
7511,7511,Credit Card,31770.21
7512,7512,UPI,3780.99
7513,7513,UPI,15097.67
7514,7514,UPI,1575.92
7515,7515,UPI,1138.54
7516,7516,Credit Card,1068.99
7517,7517,Credit Card,86304.18
7518,7518,Cash on Delivery,83496.02
7519,7519,Wallet,86434.68
7520,7520,UPI,193414.16
7521,7521,UPI,83558.67
7522,7522,UPI,68040.99
7523,7523,Wallet,14840.75
7524,7524,UPI,42859.99
7525,7525,Credit Card,25869.13
7526,7526,UPI,7580.41
7527,7527,Credit Card,57850.3
7528,7528,UPI,156944.97
7529,7529,Net Banking,4885.66
7530,7530,Credit Card,160336.94
7531,7531,Credit Card,182411.25
7532,7532,UPI,46186.12
7533,7533,Net Banking,5502.34
7534,7534,Cash on Delivery,12407.61
7535,7535,UPI,104086.5
7536,7536,Net Banking,3868.04
7537,7537,UPI,30445.49
7538,7538,Credit Card,1988.35
7539,7539,Debit Card,324113.23
7540,7540,Debit Card,12176.23
7541,7541,UPI,1439.94
7542,7542,Debit Card,34608.22
7543,7543,Debit Card,511.78
7544,7544,Net Banking,11943.29
7545,7545,Debit Card,6190.34
7546,7546,UPI,28971.84
7547,7547,UPI,50706.21
7548,7548,UPI,91521.92
7549,7549,Wallet,51786.59
7550,7550,UPI,28403.76
7551,7551,Net Banking,11089.32
7552,7552,Credit Card,12320.0
7553,7553,UPI,2044.87
7554,7554,UPI,970.82
7555,7555,Cash on Delivery,37063.8
7556,7556,Net Banking,15075.82
7557,7557,Wallet,635.09
7558,7558,Credit Card,7849.41
7559,7559,Debit Card,34463.93
7560,7560,Net Banking,3804.66
7561,7561,Net Banking,34510.09
7562,7562,Credit Card,5845.62
7563,7563,UPI,31981.14
7564,7564,UPI,9069.88
7565,7565,Cash on Delivery,16515.94
7566,7566,UPI,7622.46
7567,7567,UPI,15009.76
7568,7568,Net Banking,29882.96
7569,7569,UPI,76925.2
7570,7570,UPI,9131.25
7571,7571,UPI,2282.46
7572,7572,Debit Card,54225.54
7573,7573,UPI,117027.48
7574,7574,UPI,178780.48
7575,7575,UPI,1936.86
7576,7576,Debit Card,90332.86
7577,7577,UPI,5843.1
7578,7578,Cash on Delivery,109866.56
7579,7579,Credit Card,2396.88
7580,7580,Credit Card,3147.36
7581,7581,UPI,12464.58
7582,7582,Credit Card,81857.95
7583,7583,Credit Card,66565.76
7584,7584,UPI,69650.08
7585,7585,Credit Card,75170.08
7586,7586,Credit Card,49921.74
7587,7587,UPI,44294.57
7588,7588,Cash on Delivery,16089.06
7589,7589,UPI,1176.9
7590,7590,UPI,5583.77
7591,7591,UPI,121686.53
7592,7592,Credit Card,45528.45
7593,7593,UPI,67788.86
7594,7594,Wallet,34409.88
7595,7595,Wallet,82032.88
7596,7596,Debit Card,65977.54
7597,7597,Debit Card,98521.8
7598,7598,Cash on Delivery,5903.62
7599,7599,UPI,34931.94
7600,7600,Wallet,459.36
7601,7601,Debit Card,1734.2
7602,7602,Debit Card,7818.64
7603,7603,Net Banking,14072.09
7604,7604,UPI,16880.73
7605,7605,UPI,58037.65
7606,7606,Net Banking,10531.71
7607,7607,UPI,50747.36
7608,7608,Debit Card,12783.27
7609,7609,Cash on Delivery,8675.23
7610,7610,UPI,398.52
7611,7611,Credit Card,78133.29
7612,7612,Credit Card,56119.9
7613,7613,Net Banking,64881.32
7614,7614,Debit Card,25487.46
7615,7615,Net Banking,71856.16
7616,7616,Net Banking,15667.83
7617,7617,Debit Card,1860.06
7618,7618,UPI,25385.55
7619,7619,Credit Card,20175.76
7620,7620,Cash on Delivery,39947.49
7621,7621,Cash on Delivery,5111.49
7622,7622,Credit Card,70869.5
7623,7623,UPI,28291.69
7624,7624,UPI,7354.62
7625,7625,UPI,112704.55
7626,7626,Wallet,113368.39
7627,7627,UPI,44291.1
7628,7628,Cash on Delivery,1909.27
7629,7629,Wallet,3355.53
7630,7630,UPI,2104.78
7631,7631,UPI,14265.26
7632,7632,Wallet,203665.83
7633,7633,UPI,24948.6
7634,7634,Net Banking,31561.94
7635,7635,Debit Card,30087.16
7636,7636,Cash on Delivery,69283.87
7637,7637,UPI,173300.42
7638,7638,UPI,1347.69
7639,7639,Debit Card,43134.87
7640,7640,Debit Card,4051.0
7641,7641,UPI,6727.53
7642,7642,UPI,4583.48
7643,7643,Credit Card,34326.35
7644,7644,Credit Card,4825.5
7645,7645,Credit Card,725.26
7646,7646,Credit Card,88235.52
7647,7647,Credit Card,55893.85
7648,7648,UPI,79144.74
7649,7649,UPI,20298.75
7650,7650,Credit Card,19401.38
7651,7651,Credit Card,1018.44
7652,7652,Net Banking,1692.43
7653,7653,Net Banking,33000.96
7654,7654,Net Banking,23011.02
7655,7655,Credit Card,18740.6
7656,7656,Credit Card,1208.06
7657,7657,Net Banking,3576.67
7658,7658,UPI,24588.21
7659,7659,UPI,8346.2
7660,7660,UPI,5915.91
7661,7661,Wallet,19905.73
7662,7662,Cash on Delivery,56815.06
7663,7663,Debit Card,98176.98
7664,7664,UPI,260.6
7665,7665,UPI,390.36
7666,7666,Debit Card,6790.0
7667,7667,Debit Card,465.42
7668,7668,Debit Card,145583.84
7669,7669,Credit Card,18284.75
7670,7670,UPI,8933.54
7671,7671,Credit Card,79089.73
7672,7672,UPI,1187.09
7673,7673,UPI,56647.0
7674,7674,Wallet,21814.94
7675,7675,Credit Card,1114.0
7676,7676,Cash on Delivery,571.44
7677,7677,UPI,1600.04
7678,7678,UPI,696.58
7679,7679,Net Banking,15674.16
7680,7680,UPI,365.35
7681,7681,UPI,1779.13
7682,7682,Debit Card,76601.54
7683,7683,UPI,16992.12
7684,7684,Net Banking,22230.49
7685,7685,Debit Card,4972.31
7686,7686,UPI,16139.13
7687,7687,Credit Card,19838.89
7688,7688,Debit Card,19495.79
7689,7689,Debit Card,75827.23
7690,7690,UPI,4895.25
7691,7691,UPI,15654.0
7692,7692,Wallet,63117.37
7693,7693,UPI,45975.21
7694,7694,UPI,155046.68
7695,7695,Credit Card,68852.93
7696,7696,Net Banking,5090.34
7697,7697,UPI,4916.71
7698,7698,UPI,10898.13
7699,7699,UPI,10125.94
7700,7700,UPI,7491.14
7701,7701,Wallet,8514.68
7702,7702,Credit Card,2883.41
7703,7703,Wallet,69998.68
7704,7704,Net Banking,2856.37
7705,7705,Wallet,6666.15
7706,7706,UPI,9311.66
7707,7707,Credit Card,39932.58
7708,7708,Credit Card,5379.55
7709,7709,Credit Card,53721.83
7710,7710,UPI,112675.95
7711,7711,Debit Card,78713.86
7712,7712,Debit Card,17611.4
7713,7713,Cash on Delivery,3552.42
7714,7714,Net Banking,6330.94
7715,7715,UPI,2530.39
7716,7716,UPI,34274.08
7717,7717,Credit Card,10252.2
7718,7718,Wallet,40543.21
7719,7719,UPI,12649.26
7720,7720,UPI,10738.32
7721,7721,Debit Card,1554.96
7722,7722,UPI,123214.5
7723,7723,Debit Card,291.55
7724,7724,Net Banking,6133.66
7725,7725,Credit Card,47854.52
7726,7726,UPI,1887.15
7727,7727,Net Banking,19314.44
7728,7728,UPI,112807.51
7729,7729,Wallet,18935.28
7730,7730,Credit Card,28250.77
7731,7731,Credit Card,35328.99
7732,7732,UPI,7597.02
7733,7733,Credit Card,38290.1
7734,7734,Cash on Delivery,22256.88
7735,7735,Credit Card,23221.72
7736,7736,UPI,8261.34
7737,7737,Cash on Delivery,16040.25
7738,7738,UPI,4902.51
7739,7739,UPI,73843.39
7740,7740,UPI,4202.77
7741,7741,UPI,2930.24
7742,7742,UPI,16998.49
7743,7743,Net Banking,31332.37
7744,7744,Wallet,48533.46
7745,7745,UPI,318520.08
7746,7746,UPI,5032.44
7747,7747,UPI,29312.29
7748,7748,Debit Card,145348.96
7749,7749,Credit Card,9879.12
7750,7750,Credit Card,4778.54
7751,7751,Net Banking,32528.79
7752,7752,Debit Card,20135.02
7753,7753,Credit Card,20751.84
7754,7754,UPI,21265.47
7755,7755,UPI,184246.54
7756,7756,UPI,17539.78
7757,7757,UPI,28437.47
7758,7758,Cash on Delivery,1511.64
7759,7759,UPI,64512.57
7760,7760,Debit Card,979.2
7761,7761,Net Banking,71850.04
7762,7762,UPI,12161.89
7763,7763,UPI,6124.94
7764,7764,UPI,7509.32
7765,7765,Credit Card,52848.03
7766,7766,UPI,23970.57
7767,7767,UPI,44984.09
7768,7768,Wallet,1206.5
7769,7769,Credit Card,9369.08
7770,7770,UPI,18349.12
7771,7771,UPI,66718.3
7772,7772,Wallet,5201.33
7773,7773,Credit Card,60326.54
7774,7774,UPI,817.07
7775,7775,UPI,30647.77
7776,7776,Net Banking,62291.76
7777,7777,Debit Card,1760.15
7778,7778,Credit Card,9853.41
7779,7779,UPI,101070.49
7780,7780,Debit Card,49136.19
7781,7781,UPI,47015.58
7782,7782,UPI,2747.09
7783,7783,Cash on Delivery,14824.53
7784,7784,UPI,7048.83
7785,7785,Credit Card,10325.53
7786,7786,UPI,8727.09
7787,7787,UPI,19480.7
7788,7788,Credit Card,1615.97
7789,7789,UPI,79742.76
7790,7790,Net Banking,159340.85
7791,7791,UPI,66475.66
7792,7792,Cash on Delivery,41977.72
7793,7793,Debit Card,41770.6
7794,7794,UPI,61673.76
7795,7795,UPI,17895.11
7796,7796,UPI,534.08
7797,7797,Wallet,14744.34
7798,7798,UPI,3235.14
7799,7799,UPI,31567.36
7800,7800,Net Banking,42417.58
7801,7801,UPI,2030.72
7802,7802,UPI,4078.29
7803,7803,UPI,2558.26
7804,7804,Cash on Delivery,23777.77
7805,7805,Credit Card,3605.15
7806,7806,Wallet,4327.16
7807,7807,UPI,50482.16
7808,7808,UPI,6113.73
7809,7809,UPI,1881.7
7810,7810,UPI,13761.88
7811,7811,UPI,8388.82
7812,7812,Net Banking,1861.2
7813,7813,Net Banking,25734.71
7814,7814,Debit Card,2007.5
7815,7815,Net Banking,5794.79
7816,7816,Credit Card,1529.77
7817,7817,UPI,37383.45
7818,7818,UPI,102173.82
7819,7819,Debit Card,130788.67
7820,7820,Wallet,16366.5
7821,7821,UPI,2078.0
7822,7822,Debit Card,99393.88
7823,7823,Wallet,33218.12
7824,7824,UPI,27217.59
7825,7825,UPI,1166.54
7826,7826,Credit Card,90604.88
7827,7827,UPI,12460.34
7828,7828,Credit Card,2854.51
7829,7829,Credit Card,4704.51
7830,7830,Cash on Delivery,2924.0
7831,7831,UPI,3199.54
7832,7832,Net Banking,24630.88
7833,7833,UPI,22649.16
7834,7834,Net Banking,18150.27
7835,7835,UPI,23871.96
7836,7836,Wallet,17960.66
7837,7837,Debit Card,44509.34
7838,7838,Wallet,50044.94
7839,7839,Net Banking,26852.49
7840,7840,Debit Card,39560.9
7841,7841,Cash on Delivery,8212.74
7842,7842,Credit Card,23962.73
7843,7843,UPI,263822.02
7844,7844,Debit Card,50020.98
7845,7845,UPI,38473.2
7846,7846,UPI,2844.63
7847,7847,Cash on Delivery,6067.78
7848,7848,Credit Card,57370.59
7849,7849,Net Banking,9550.94
7850,7850,Cash on Delivery,936.06
7851,7851,UPI,93594.43
7852,7852,Credit Card,30153.72
7853,7853,UPI,93273.78
7854,7854,Debit Card,45152.1
7855,7855,UPI,9099.17
7856,7856,Credit Card,17750.9
7857,7857,Net Banking,44957.77
7858,7858,Credit Card,2520.0
7859,7859,Credit Card,12715.43
7860,7860,UPI,9354.92
7861,7861,Debit Card,6937.42
7862,7862,UPI,35194.3
7863,7863,Debit Card,35772.48
7864,7864,Credit Card,61483.02
7865,7865,Wallet,50484.9
7866,7866,UPI,38278.21
7867,7867,UPI,35910.66
7868,7868,Credit Card,14996.79
7869,7869,Credit Card,1563.95
7870,7870,UPI,530.83
7871,7871,Credit Card,63841.01
7872,7872,Wallet,39213.24
7873,7873,Cash on Delivery,4515.31
7874,7874,UPI,12827.64
7875,7875,UPI,29536.27
7876,7876,UPI,40760.7
7877,7877,UPI,52652.67
7878,7878,UPI,130545.44
7879,7879,UPI,15022.76
7880,7880,Net Banking,18118.86
7881,7881,Cash on Delivery,169826.58
7882,7882,Debit Card,6840.19
7883,7883,Credit Card,9456.43
7884,7884,Credit Card,3796.34
7885,7885,Wallet,100194.81
7886,7886,Credit Card,66676.62
7887,7887,UPI,7897.71
7888,7888,UPI,13232.07
7889,7889,UPI,29648.58
7890,7890,UPI,40768.46
7891,7891,UPI,43752.66
7892,7892,Wallet,2183.65
7893,7893,Debit Card,19831.34
7894,7894,Credit Card,3218.5
7895,7895,UPI,84668.62
7896,7896,UPI,2473.12
7897,7897,Wallet,1017.59
7898,7898,Wallet,121832.11
7899,7899,Credit Card,23555.02
7900,7900,Net Banking,187062.57
7901,7901,UPI,11034.14
7902,7902,Credit Card,20505.61
7903,7903,UPI,1051.9
7904,7904,UPI,74921.31
7905,7905,Debit Card,32816.42
7906,7906,Credit Card,14423.25
7907,7907,Net Banking,5429.37
7908,7908,Credit Card,8579.34
7909,7909,UPI,12229.5
7910,7910,UPI,3320.22
7911,7911,Net Banking,13347.16
7912,7912,Debit Card,7437.91
7913,7913,UPI,2024.65
7914,7914,UPI,15207.4
7915,7915,Debit Card,105466.41
7916,7916,UPI,6190.12
7917,7917,Net Banking,3552.56
7918,7918,UPI,6888.26
7919,7919,Cash on Delivery,20392.3
7920,7920,UPI,36308.23
7921,7921,Credit Card,13324.69
7922,7922,Debit Card,1125.61
7923,7923,Debit Card,33697.24
7924,7924,UPI,36173.39
7925,7925,Credit Card,3140.42
7926,7926,Credit Card,50833.11
7927,7927,Cash on Delivery,34104.35
7928,7928,UPI,5113.74
7929,7929,Net Banking,4541.63
7930,7930,Credit Card,6585.71
7931,7931,Debit Card,12636.63
7932,7932,Cash on Delivery,1139.36
7933,7933,Wallet,40909.5
7934,7934,UPI,3718.9
7935,7935,UPI,2453.72
7936,7936,UPI,55529.58
7937,7937,Credit Card,129775.34
7938,7938,Credit Card,60818.33
7939,7939,Net Banking,26272.17
7940,7940,Cash on Delivery,19486.49
7941,7941,UPI,596.56
7942,7942,UPI,29902.2
7943,7943,Net Banking,17563.16
7944,7944,Net Banking,10041.12
7945,7945,UPI,54825.79
7946,7946,UPI,4115.73
7947,7947,UPI,19123.4
7948,7948,Credit Card,1144.62
7949,7949,Debit Card,6459.63
7950,7950,Credit Card,1114.29
7951,7951,Credit Card,60715.04
7952,7952,UPI,7217.65
7953,7953,Credit Card,64398.59
7954,7954,UPI,8311.6
7955,7955,Debit Card,5958.92
7956,7956,Wallet,70022.98
7957,7957,Debit Card,27293.33
7958,7958,Credit Card,1638.04
7959,7959,UPI,15488.9
7960,7960,UPI,154086.53
7961,7961,UPI,16846.8
7962,7962,UPI,102683.32
7963,7963,Debit Card,123476.31
7964,7964,Cash on Delivery,128036.32
7965,7965,UPI,83418.36
7966,7966,UPI,43169.55
7967,7967,Net Banking,1742.46
7968,7968,Cash on Delivery,1853.53
7969,7969,Credit Card,11239.72
7970,7970,Credit Card,41745.3
7971,7971,UPI,5579.99
7972,7972,Net Banking,20533.64
7973,7973,UPI,6873.7
7974,7974,Credit Card,11001.78
7975,7975,Net Banking,227602.08
7976,7976,Net Banking,2284.65
7977,7977,Credit Card,5339.55
7978,7978,UPI,66686.1
7979,7979,UPI,18822.04
7980,7980,UPI,25772.6
7981,7981,Credit Card,5590.28
7982,7982,Credit Card,8089.37
7983,7983,Net Banking,73481.42
7984,7984,UPI,17062.17
7985,7985,Credit Card,14825.63
7986,7986,UPI,6685.39
7987,7987,Credit Card,59820.34
7988,7988,Credit Card,5995.55
7989,7989,Debit Card,88682.16
7990,7990,Debit Card,136173.33
7991,7991,Debit Card,26760.65
7992,7992,Cash on Delivery,76979.19
7993,7993,UPI,4858.56
7994,7994,UPI,43835.74
7995,7995,Debit Card,13916.95
7996,7996,UPI,11865.32
7997,7997,Net Banking,5765.14
7998,7998,Debit Card,577.6
7999,7999,Credit Card,456.21
8000,8000,Credit Card,49855.44
8001,8001,UPI,58938.84
8002,8002,Credit Card,27442.77
8003,8003,UPI,39363.45
8004,8004,UPI,53676.19
8005,8005,UPI,1221.6
8006,8006,Wallet,163316.47
8007,8007,Debit Card,8096.74
8008,8008,Debit Card,9328.99
8009,8009,UPI,15710.06
8010,8010,Debit Card,38722.97
8011,8011,Debit Card,37311.82
8012,8012,UPI,6638.44
8013,8013,Debit Card,21856.6
8014,8014,UPI,151522.38
8015,8015,Net Banking,1221.31
8016,8016,UPI,83500.66
8017,8017,UPI,953.56
8018,8018,Debit Card,19602.08
8019,8019,UPI,19836.43
8020,8020,Credit Card,245048.55
8021,8021,Wallet,245163.95
8022,8022,UPI,7823.29
8023,8023,Credit Card,120336.74
