order_item_id,order_id,product_id,quantity,unit_price
16202,9270,181,3,13710.63
16203,9271,252,1,8522.57
16204,9272,228,1,48195.64
16205,9272,199,1,1786.05
16206,9272,28,4,443.97
16207,9273,47,1,4873.65
16208,9273,146,2,1009.79
16209,9273,251,1,988.06
16210,9274,5,1,83282.23
16211,9275,251,3,1046.08
16212,9276,151,1,2858.31
16213,9276,165,2,7437.45
16214,9276,130,2,40650.98
16215,9277,144,1,4760.1
16216,9277,19,3,9035.42
16217,9278,133,2,4751.66
16218,9279,107,1,5623.58
16219,9279,126,1,968.75
16220,9279,85,2,2586.52
16221,9280,173,1,28434.33
16222,9280,268,2,13961.3
16223,9280,27,1,3599.85
16224,9281,132,3,15791.32
16225,9282,76,1,2777.72
16226,9282,27,2,3256.87
16227,9282,229,4,52123.43
16228,9283,121,1,66327.92
16229,9283,158,2,60981.58
16230,9284,193,2,19204.35
16231,9284,60,2,34261.96
16232,9284,275,1,1125.47
16233,9285,269,2,6829.62
16234,9286,262,3,5935.83
16235,9287,84,1,23023.92
16236,9287,132,2,15831.03
16237,9288,82,1,4998.68
16238,9289,190,1,15259.52
16239,9289,89,1,1752.31
16240,9290,291,4,7969.4
16241,9290,74,2,19429.9
16242,9291,45,4,606.81
16243,9292,147,1,15810.12
16244,9292,265,2,9863.77
16245,9292,9,2,9306.15
16246,9293,254,1,13626.87
16247,9294,245,1,1087.46
16248,9294,275,1,1114.0
16249,9294,167,1,21616.26
16250,9295,291,1,7813.1
16251,9295,121,1,70630.57
16252,9296,50,1,41645.95
16253,9297,6,2,35753.26
16254,9297,169,1,6485.34
16255,9297,18,2,1424.93
16256,9298,50,1,37468.34
16257,9299,289,1,4616.6
16258,9300,82,2,5156.43
16259,9301,51,2,696.57
16260,9301,239,1,6998.53
16261,9302,95,1,2438.32
16262,9302,264,1,1596.97
16263,9302,85,3,2793.09
16264,9303,138,3,66769.06
16265,9303,10,4,73183.19
16266,9304,225,2,4666.81
16267,9305,272,1,37848.55
16268,9305,62,3,13209.2
16269,9305,200,3,1017.13
16270,9306,136,3,545.6
16271,9306,261,1,1494.61
16272,9307,2,2,1982.16
16273,9307,289,1,4676.84
16274,9308,234,2,15370.31
16275,9308,153,1,4567.37
16276,9309,80,1,74820.76
16277,9310,84,4,20564.85
16278,9310,11,1,1008.54
16279,9311,23,1,746.3
16280,9312,106,3,38267.54
16281,9313,188,1,69763.6
16282,9314,108,3,35217.65
16283,9314,25,1,2303.96
16284,9314,216,1,64502.15
16285,9315,34,1,2056.92
16286,9315,110,3,7262.04
16287,9315,294,2,1145.34
16288,9316,91,1,5051.81
16289,9317,107,2,5139.07
16290,9318,3,4,7615.83
16291,9319,10,3,68209.91
16292,9320,235,1,31748.15
16293,9320,74,2,20144.4
16294,9321,22,3,3776.29
16295,9321,271,4,15480.21
16296,9322,103,3,1859.84
16297,9323,33,3,1153.51
16298,9324,74,3,19420.14
16299,9324,44,1,17437.55
16300,9325,287,3,1195.34
16301,9326,239,2,7848.11
16302,9326,182,1,43691.0
16303,9327,218,1,2135.67
16304,9327,9,1,9053.66
16305,9328,132,2,16834.86
16306,9328,203,1,5683.92
16307,9329,227,1,2267.35
16308,9329,265,2,9015.1
16309,9330,242,2,8136.37
16310,9330,201,1,6235.19
16311,9330,51,1,775.05
16312,9331,158,2,58507.34
16313,9331,158,1,62837.97
16314,9332,99,1,17877.23
16315,9332,183,1,7024.83
16316,9332,186,3,2767.48
16317,9333,235,1,33551.94
16318,9333,13,1,929.93
16319,9334,64,3,1630.14
16320,9335,68,1,49443.02
16321,9336,70,1,2592.22
16322,9337,277,2,9116.31
16323,9337,95,1,2307.02
16324,9338,214,2,29418.26
16325,9338,265,1,9720.12
16326,9339,29,1,35274.24
16327,9340,236,1,2173.72
16328,9341,202,1,23994.73
16329,9342,295,1,5092.15
16330,9343,270,2,15920.72
16331,9343,88,3,55753.4
16332,9344,202,1,26235.28
16333,9345,61,1,4514.66
16334,9346,178,1,11987.18
16335,9346,292,2,1029.96
16336,9347,149,3,4744.07
16337,9347,288,1,1238.4
16338,9347,178,1,12301.79
16339,9347,273,3,1366.43
16340,9348,262,1,5522.79
16341,9348,9,1,7847.7
16342,9348,95,1,2414.71
16343,9349,24,1,17607.06
16344,9350,232,1,5761.02
16345,9351,218,1,2537.82
16346,9351,193,1,17002.94
16347,9351,32,1,2697.45
16348,9352,40,4,1686.8
16349,9352,253,3,19412.82
16350,9352,72,1,5362.92
16351,9353,174,1,7266.01
16352,9353,266,1,3585.53
16353,9354,97,1,5898.2
16354,9354,98,1,4392.31
16355,9355,57,1,44893.18
16356,9355,123,1,3834.54
16357,9356,182,1,43197.26
16358,9356,100,2,7828.82
16359,9357,73,2,476.37
16360,9357,167,1,23505.07
16361,9357,17,2,297.32
16362,9358,20,1,733.08
16363,9358,194,1,6542.02
16364,9359,133,1,4776.5
16365,9359,292,1,932.26
16366,9360,150,1,1448.36
16367,9360,100,1,8091.57
16368,9360,245,1,1164.7
16369,9361,30,1,5259.02
16370,9361,64,1,1560.1
16371,9361,231,1,15527.66
16372,9362,117,1,1834.44
16373,9363,137,1,1795.46
16374,9363,159,3,40582.56
16375,9363,178,1,13468.57
16376,9363,243,1,11956.28
16377,9364,171,2,4097.77
16378,9365,211,1,3924.93
16379,9366,236,3,2329.09
16380,9367,14,1,32657.71
16381,9368,156,1,5889.55
16382,9369,105,1,10425.25
16383,9369,115,1,1378.56
16384,9369,66,2,1567.24
16385,9369,222,2,9004.67
16386,9370,37,1,47815.69
16387,9371,35,1,43617.75
16388,9371,83,3,5982.57
16389,9371,284,1,7076.28
16390,9372,172,1,20952.86
16391,9373,125,1,1128.24
16392,9374,246,1,402.31
16393,9375,11,1,956.57
16394,9375,266,1,3426.48
16395,9376,101,2,424.82
16396,9376,101,1,392.37
16397,9376,265,1,9300.56
16398,9376,70,1,2454.26
16399,9377,73,2,423.37
16400,9378,173,1,25343.73
16401,9379,71,2,5133.9
16402,9379,200,1,1023.6
16403,9379,180,1,17366.71
16404,9380,166,1,59209.98
16405,9380,137,2,1644.0
16406,9381,249,1,42276.32
16407,9382,227,1,2069.32
16408,9383,119,1,5206.24
16409,9383,60,1,31033.45
16410,9384,100,1,7124.64
16411,9385,45,1,551.6
16412,9385,171,3,3880.6
16413,9386,270,1,17284.63
16414,9386,198,1,9637.87
16415,9386,241,1,733.27
16416,9387,101,2,415.29
16417,9388,284,1,6638.63
16418,9388,77,1,1279.69
16419,9389,174,1,7160.39
16420,9389,291,1,7279.91
16421,9389,4,1,5462.48
16422,9390,213,2,4968.67
16423,9391,147,1,16009.78
16424,9392,184,1,5504.32
16425,9392,248,1,693.55
16426,9393,86,4,3579.69
16427,9393,293,1,1197.59
16428,9394,277,1,9016.84
16429,9395,158,2,63964.8
16430,9395,159,1,41428.97
16431,9395,223,2,5042.87
16432,9396,82,1,4862.04
16433,9397,104,1,11695.48
16434,9398,109,1,12832.36
16435,9399,27,1,3179.83
16436,9399,112,1,5638.53
16437,9399,292,1,1015.61
16438,9400,11,1,1052.53
16439,9401,251,1,1071.11
16440,9401,123,2,3845.49
16441,9402,100,1,8347.37
16442,9402,79,1,2461.19
16443,9402,63,1,1811.42
16444,9403,136,1,502.09
16445,9404,78,1,4098.38
16446,9405,169,1,7541.77
16447,9405,230,1,4426.71
16448,9405,101,1,450.88
16449,9406,264,3,1804.19
16450,9407,10,1,62655.54
16451,9408,42,2,4459.83
16452,9408,279,1,888.21
16453,9409,252,1,8497.58
16454,9409,36,1,2636.66
16455,9410,126,1,1030.29
16456,9411,106,4,41160.01
16457,9411,31,1,5587.35
16458,9411,219,3,1511.83
16459,9412,130,1,35261.29
16460,9412,264,3,1715.76
16461,9413,106,3,37013.19
16462,9414,194,1,6099.19
16463,9415,271,1,16176.83
16464,9415,73,3,470.44
16465,9416,120,1,3072.05
16466,9417,200,1,959.65
16467,9418,207,1,15926.47
16468,9419,121,2,66112.45
16469,9419,23,1,721.36
16470,9420,224,1,3835.3
16471,9421,209,1,1980.3
16472,9422,119,1,5264.1
16473,9422,245,2,1140.02
16474,9423,27,1,3628.6
16475,9423,163,1,1793.99
16476,9423,159,1,40854.78
16477,9423,29,2,34541.25
16478,9424,13,1,822.53
16479,9425,297,1,4368.05
16480,9425,188,1,72823.39
16481,9426,255,1,52546.37
16482,9427,96,1,52654.15
16483,9428,156,1,5764.07
16484,9429,265,2,9544.47
16485,9429,132,2,18226.62
16486,9429,151,2,2457.05
16487,9430,259,1,28969.97
16488,9431,11,2,949.88
16489,9431,166,1,54767.32
16490,9431,192,3,13690.98
16491,9432,257,1,4040.91
16492,9433,250,1,4120.71
16493,9433,52,1,1532.38
16494,9434,14,1,33622.92
16495,9434,60,1,32472.71
16496,9435,224,2,4145.63
16497,9435,69,1,5682.44
16498,9436,229,1,48699.16
16499,9436,282,3,965.26
16500,9436,205,1,8170.99
16501,9436,37,1,43922.42
16502,9437,148,2,50778.92
16503,9437,83,2,6405.77
16504,9437,195,1,2781.25
16505,9437,132,1,15905.15
16506,9438,147,1,16080.47
16507,9438,183,1,7866.97
16508,9438,113,1,1620.3
16509,9439,283,1,1137.27
16510,9440,15,1,65557.93
16511,9440,218,1,2432.83
16512,9441,149,3,4333.87
16513,9441,208,3,7126.33
16514,9441,235,4,33082.64
16515,9441,260,1,20897.37
16516,9442,16,2,5538.87
16517,9443,111,1,6623.58
16518,9444,12,1,30134.43
16519,9445,101,1,441.63
16520,9445,51,1,779.48
16521,9446,197,1,976.74
16522,9447,89,1,1630.81
16523,9448,146,1,991.38
16524,9449,151,1,2646.85
16525,9449,24,3,20024.05
16526,9450,249,3,44625.25
16527,9451,140,1,9338.01
16528,9451,9,3,8019.27
16529,9451,31,1,5653.17
16530,9452,235,1,31250.44
16531,9452,282,3,1056.15
16532,9453,215,3,5052.93
16533,9454,89,4,1583.14
16534,9454,150,2,1550.53
16535,9455,83,1,6359.78
16536,9456,58,2,6821.61
16537,9456,260,1,19445.35
16538,9457,26,2,2645.98
16539,9457,130,1,36839.02
16540,9457,48,2,957.09
16541,9458,148,2,47690.06
16542,9458,100,1,7354.83
16543,9459,118,1,5457.87
16544,9460,160,2,3142.51
16545,9461,97,1,5982.45
16546,9461,105,1,10156.78
16547,9462,88,1,55747.2
16548,9463,168,1,7279.01
16549,9463,201,2,5623.45
16550,9464,265,3,9804.87
16551,9465,299,1,1111.81
16552,9465,39,1,7330.33
16553,9465,210,2,15946.92
16554,9466,269,1,6411.85
16555,9467,37,3,44970.21
16556,9467,59,1,6450.2
16557,9468,45,4,605.37
16558,9469,148,1,48798.79
16559,9470,240,1,8460.65
16560,9471,221,1,1265.85
16561,9471,210,1,14849.93
16562,9472,210,2,14781.45
16563,9472,250,2,4325.61
16564,9472,228,1,42156.92
16565,9472,145,1,505.3
16566,9473,215,1,5698.43
16567,9474,13,4,907.54
16568,9474,5,2,80918.98
16569,9474,137,1,1545.97
16570,9475,149,1,4459.32
16571,9476,244,2,68488.85
16572,9476,114,1,4681.78
16573,9476,78,2,3789.35
16574,9476,279,1,939.3
16575,9477,209,2,2021.78
16576,9478,287,1,1151.0
16577,9478,190,1,14851.37
16578,9479,77,2,1403.08
16579,9479,91,1,4399.46
16580,9480,214,4,28826.84
16581,9481,48,1,828.05
16582,9481,72,1,5785.94
16583,9481,229,2,49850.51
16584,9481,225,4,5415.76
16585,9482,198,3,8511.39
16586,9482,90,3,16190.21
16587,9482,22,2,3792.58
16588,9483,220,1,651.35
16589,9484,78,1,4136.23
16590,9485,9,2,8135.8
16591,9486,170,2,44417.89
16592,9487,211,1,4347.23
16593,9487,124,1,5676.85
16594,9488,127,1,34771.39
16595,9489,138,1,66608.19
16596,9490,222,1,9014.06
16597,9491,265,1,8778.52
16598,9491,28,1,418.02
16599,9491,56,1,8599.09
16600,9492,261,1,1416.71
16601,9493,102,1,2768.64
16602,9493,200,1,1009.69
16603,9494,10,1,69526.23
16604,9494,112,1,5718.9
16605,9495,178,1,13797.11
16606,9496,103,1,1973.73
16607,9496,83,1,5766.73
16608,9497,89,1,1622.75
16609,9498,204,1,80866.48
16610,9498,177,1,5611.31
16611,9499,89,1,1557.93
16612,9500,12,2,33443.7
16613,9501,80,1,71313.29
16614,9501,214,1,31092.23
16615,9501,250,4,4265.25
16616,9501,237,2,5008.39
16617,9502,298,2,215.3
16618,9503,77,1,1229.22
16619,9504,222,2,9770.3
16620,9505,42,1,4809.42
16621,9505,270,3,17170.74
16622,9506,292,2,1081.78
16623,9506,149,1,4191.22
16624,9507,191,1,44429.16
16625,9508,88,1,64243.25
16626,9508,209,1,2134.89
16627,9509,72,1,5697.72
16628,9509,190,3,15160.16
16629,9509,139,2,3258.64
16630,9510,75,1,42971.78
16631,9510,229,3,50930.01
16632,9511,241,2,759.99
16633,9511,21,1,22436.32
16634,9511,145,3,511.51
16635,9512,198,2,9773.6
16636,9513,80,1,69225.21
16637,9514,80,1,81193.34
16638,9514,179,2,1245.85
16639,9515,118,1,6297.24
16640,9515,266,1,3324.78
16641,9516,209,3,1981.74
16642,9516,233,2,5869.55
16643,9517,261,1,1462.23
16644,9517,214,1,32952.7
16645,9517,172,2,19770.69
16646,9518,81,1,3681.54
16647,9518,79,1,2477.03
16648,9519,84,2,20393.93
16649,9520,19,1,10418.58
16650,9520,250,1,4091.73
16651,9521,282,1,1027.37
16652,9522,240,1,8085.03
16653,9523,88,1,63599.57
16654,9524,259,3,26580.63
16655,9524,183,1,7078.43
16656,9525,285,3,372.65
16657,9525,227,1,2068.64
16658,9526,110,1,7147.88
16659,9526,171,2,4523.22
16660,9526,180,2,16667.94
16661,9526,122,1,19755.29
16662,9527,170,2,41559.25
16663,9528,223,2,5415.56
16664,9529,92,1,55930.58
16665,9530,69,1,5587.82
16666,9530,164,1,13918.52
16667,9530,233,2,6187.24
16668,9531,296,1,2599.3
16669,9532,263,1,1109.08
16670,9533,281,1,6336.8
16671,9534,99,1,15924.53
16672,9534,156,1,6154.61
16673,9534,87,1,37492.95
16674,9535,74,2,19775.22
16675,9536,17,1,287.28
16676,9537,251,2,1059.51
16677,9537,120,3,3098.67
16678,9538,258,2,5386.1
16679,9538,76,1,2700.3
16680,9539,169,1,7509.34
16681,9539,122,2,19132.7
16682,9540,141,2,4258.68
16683,9541,194,1,6791.91
16684,9542,55,1,696.29
16685,9543,133,1,5111.57
16686,9543,99,1,18606.7
16687,9543,293,1,1055.56
16688,9543,5,2,76852.62
16689,9544,261,3,1427.48
16690,9545,132,1,18083.56
16691,9546,284,2,6444.59
16692,9547,39,1,7283.43
16693,9548,107,1,5709.04
16694,9549,156,1,6220.96
16695,9549,95,4,2240.87
16696,9549,75,1,37457.56
16697,9550,7,1,438.04
16698,9550,267,4,3357.9
16699,9550,182,1,43940.83
16700,9551,37,1,43733.2
16701,9552,251,1,1003.92
16702,9552,132,1,18270.56
16703,9552,291,1,8361.57
16704,9553,42,1,4610.49
16705,9554,98,2,4261.18
16706,9555,171,1,4282.97
16707,9556,210,1,15834.68
16708,9557,95,1,2339.91
16709,9558,102,1,2626.08
16710,9558,32,1,3073.15
16711,9559,254,1,13399.44
16712,9559,181,1,14428.36
16713,9559,273,2,1312.85
16714,9560,162,1,42325.52
16715,9560,250,1,4402.28
16716,9560,64,2,1775.84
16717,9561,86,2,3980.3
16718,9562,291,1,7597.2
16719,9562,52,1,1523.18
16720,9563,237,2,4996.66
16721,9563,261,1,1428.56
16722,9563,186,2,2669.72
16723,9564,208,1,7183.51
16724,9565,284,2,7124.1
16725,9565,3,1,7656.09
16726,9566,225,1,4872.31
16727,9566,253,1,20955.42
16728,9567,145,3,524.71
16729,9568,2,1,1990.33
16730,9568,289,1,4315.88
16731,9569,203,1,5601.93
16732,9569,193,1,19342.66
16733,9570,226,1,6616.5
16734,9571,41,1,8249.24
16735,9571,256,2,1656.54
16736,9571,30,1,4765.12
16737,9571,22,1,3917.38
16738,9572,28,1,444.81
16739,9573,226,1,5703.19
16740,9573,107,1,5253.48
16741,9573,263,2,1216.12
16742,9573,3,2,6773.97
16743,9574,74,1,19368.84
16744,9574,168,2,6486.82
16745,9575,130,2,36341.16
16746,9576,131,1,3625.23
16747,9577,35,1,45529.78
16748,9577,110,1,7455.54
16749,9578,6,2,35486.99
16750,9579,129,1,46611.9
16751,9580,73,2,445.77
16752,9580,128,2,5350.48
16753,9581,202,2,27160.05
16754,9581,297,1,3925.06
16755,9581,154,1,41937.94
16756,9581,126,1,910.09
16757,9582,27,1,3550.4
16758,9583,277,1,7952.1
16759,9584,258,1,5152.56
16760,9584,257,2,3933.89
16761,9585,192,3,12582.22
16762,9585,129,2,44285.15
16763,9586,21,1,23089.26
16764,9587,13,2,820.17
16765,9587,263,1,1203.76
16766,9588,255,2,46658.52
16767,9589,220,1,647.94
16768,9590,64,1,1753.43
16769,9591,13,2,860.66
16770,9591,18,1,1590.79
16771,9592,256,1,1653.12
16772,9593,262,2,5359.43
16773,9593,182,1,47340.59
16774,9594,198,3,8800.48
16775,9595,245,1,1191.48
16776,9596,54,1,14488.77
16777,9596,255,3,47325.59
16778,9596,87,1,38969.45
16779,9596,52,2,1654.35
16780,9597,224,2,4364.4
16781,9597,274,2,74381.96
16782,9597,38,1,1525.27
16783,9598,94,3,1539.22
16784,9598,217,1,3505.12
16785,9599,220,1,576.33
16786,9599,138,1,66477.18
16787,9600,165,1,7299.53
16788,9600,252,2,8065.24
16789,9601,92,1,62722.98
16790,9602,193,2,19391.43
16791,9602,89,1,1775.72
16792,9603,295,2,5193.36
16793,9604,14,1,34220.13
16794,9604,258,2,5779.68
16795,9604,128,1,5177.63
16796,9605,104,1,10677.55
16797,9606,67,2,5237.26
16798,9606,145,3,572.86
16799,9607,261,3,1543.06
16800,9608,282,2,973.16
16801,9609,98,1,4651.61
16802,9610,46,3,1504.86
16803,9611,24,1,19768.56
16804,9611,126,1,1054.98
16805,9612,279,1,939.46
16806,9612,173,1,28886.34
16807,9613,59,1,6554.87
16808,9614,106,1,37512.38
16809,9615,137,2,1678.13
16810,9615,29,1,34863.15
16811,9616,291,1,7969.67
16812,9617,62,2,15176.57
16813,9617,38,2,1590.11
16814,9617,130,1,38251.26
16815,9618,170,1,42316.34
16816,9618,262,1,5101.77
16817,9619,49,2,13247.02
16818,9619,172,1,19725.16
16819,9620,184,1,5306.07
16820,9620,90,1,16300.6
16821,9620,69,3,5613.47
16822,9620,51,1,769.1
16823,9621,128,2,5512.81
16824,9622,186,3,3072.67
16825,9622,137,1,1684.0
16826,9623,55,1,657.72
16827,9623,89,3,1546.97
16828,9624,22,1,3792.72
16829,9624,101,1,406.77
16830,9625,10,1,62824.55
16831,9625,229,1,51084.94
16832,9626,210,1,16644.77
16833,9626,186,1,3020.95
16834,9626,266,1,3459.92
16835,9627,180,1,15185.76
16836,9628,160,3,2938.72
16837,9628,164,2,14778.77
16838,9628,84,1,22096.96
16839,9629,146,1,1088.48
16840,9629,62,2,14706.01
16841,9630,137,1,1671.89
16842,9630,83,3,6291.22
16843,9631,75,1,41769.02
16844,9632,92,1,55364.82
16845,9633,30,1,4731.26
16846,9633,182,2,46368.02
16847,9633,46,3,1570.62
16848,9634,278,1,1637.1
16849,9634,152,1,6578.28
16850,9634,68,1,51189.4
16851,9635,289,2,4591.21
16852,9635,108,2,35533.05
16853,9636,167,1,25212.59
16854,9637,179,1,1420.08
16855,9638,276,1,48875.36
16856,9639,133,2,5312.93
16857,9640,243,1,11680.08
16858,9640,35,1,40449.93
16859,9640,34,3,2078.31
16860,9641,47,4,5080.19
16861,9642,288,2,1118.86
16862,9643,174,1,6668.07
16863,9643,143,1,1631.2
16864,9644,183,1,7326.78
16865,9644,108,1,36604.26
16866,9645,177,1,5257.01
16867,9645,166,1,54633.63
16868,9646,245,2,1120.76
16869,9647,176,1,63242.5
16870,9648,58,1,6827.45
16871,9648,95,2,2198.26
16872,9649,136,1,536.29
16873,9649,283,1,1115.77
16874,9650,140,1,9903.81
16875,9650,138,1,61264.66
16876,9650,65,1,1048.54
16877,9650,20,1,733.95
16878,9651,213,1,5168.42
16879,9651,280,1,31009.91
16880,9652,94,1,1626.55
16881,9652,69,1,6044.9
16882,9653,186,3,3059.05
16883,9653,294,1,1140.6
16884,9653,127,1,33492.05
16885,9654,283,1,1163.48
16886,9655,73,1,494.49
16887,9656,292,1,1038.6
16888,9657,63,1,1974.47
16889,9657,1,1,490.58
16890,9657,148,2,46397.77
16891,9658,56,1,9874.08
16892,9659,73,1,460.35
16893,9659,147,1,17269.57
16894,9660,203,1,5992.36
16895,9661,210,3,14583.24
16896,9661,186,2,2814.12
16897,9662,90,1,16623.03
16898,9663,237,3,4837.53
16899,9664,292,2,980.64
16900,9665,40,1,1629.0
16901,9666,56,1,9177.46
16902,9667,265,1,8998.0
16903,9668,44,3,17213.54
16904,9669,157,1,4527.44
16905,9670,211,2,4177.34
16906,9670,196,1,308.2
16907,9670,84,1,22052.19
16908,9671,294,1,1262.96
16909,9672,29,1,34652.44
16910,9673,156,3,5585.42
16911,9674,224,2,4046.85
16912,9675,264,1,1699.66
16913,9675,6,1,37863.98
16914,9676,98,3,4319.85
16915,9676,283,1,1163.16
16916,9676,250,1,4178.44
16917,9677,23,1,781.24
16918,9678,281,1,6538.68
16919,9678,213,4,5448.73
16920,9679,57,3,47039.3
16921,9679,68,1,46475.34
16922,9680,150,2,1630.33
16923,9680,214,1,32641.05
16924,9681,269,1,6652.53
16925,9681,133,3,4714.07
16926,9681,107,1,5824.63
16927,9682,215,1,5888.64
16928,9683,209,2,2313.16
16929,9684,222,3,9211.48
16930,9685,31,1,5355.87
16931,9685,113,3,1678.38
16932,9686,91,1,4926.93
16933,9687,296,1,2737.86
16934,9687,198,2,8460.3
16935,9687,203,2,5745.69
16936,9688,133,1,5076.52
16937,9689,279,1,800.67
16938,9689,198,1,8810.17
16939,9689,187,1,1139.17
16940,9690,166,1,52446.75
16941,9691,84,1,24020.84
16942,9691,279,1,918.74
16943,9691,135,1,2813.85
16944,9692,37,1,41636.43
16945,9693,54,2,14453.28
16946,9693,188,1,79303.54
16947,9694,236,1,2052.66
16948,9694,137,1,1620.75
16949,9695,179,1,1224.53
16950,9696,279,1,904.42
16951,9696,46,4,1551.51
16952,9696,257,1,4125.81
16953,9697,157,1,4418.97
16954,9697,95,1,2544.35
16955,9698,46,1,1543.8
16956,9699,251,3,1081.31
16957,9699,170,1,42086.94
16958,9700,173,2,25143.33
16959,9701,197,3,990.45
16960,9701,88,2,58028.94
16961,9702,33,1,1068.46
16962,9703,28,1,449.95
16963,9703,213,3,5452.3
16964,9704,51,1,758.59
16965,9704,33,1,1077.79
16966,9705,189,1,19579.78
16967,9705,126,3,955.55
16968,9705,150,1,1624.14
16969,9705,34,2,1986.58
16970,9706,41,2,8227.22
16971,9707,195,3,2916.76
16972,9708,269,2,7285.89
16973,9709,73,1,452.11
16974,9709,174,1,7788.67
16975,9710,59,2,6303.43
16976,9711,290,1,2429.12
16977,9711,160,2,2738.88
16978,9711,83,1,6110.32
16979,9712,36,1,2540.96
16980,9712,56,1,9032.3
16981,9712,245,1,1137.83
16982,9712,262,1,5125.28
16983,9713,188,1,75992.07
16984,9713,226,1,6085.33
16985,9713,62,2,13753.12
16986,9713,64,1,1568.03
16987,9714,39,1,7847.52
16988,9715,106,1,35377.58
16989,9716,180,1,17208.57
16990,9717,96,2,56570.57
16991,9717,33,2,1221.37
16992,9717,212,2,9017.95
16993,9718,23,1,761.45
16994,9718,65,2,1112.15
16995,9719,19,1,9161.82
16996,9720,24,2,19340.35
16997,9721,17,1,271.97
16998,9721,246,1,379.7
16999,9721,57,2,48899.75
17000,9722,4,4,5599.68
17001,9723,241,1,739.76
17002,9723,183,1,7127.67
17003,9724,287,2,1168.18
17004,9724,93,3,4682.02
17005,9725,288,1,1261.16
17006,9726,127,2,38800.5
17007,9727,180,1,17809.26
17008,9727,21,1,22634.34
17009,9727,37,3,46358.47
17010,9728,50,1,43473.63
17011,9729,220,1,674.65
17012,9729,151,1,2676.41
17013,9730,218,1,2297.35
17014,9730,116,1,41273.45
17015,9730,107,1,5554.91
17016,9731,136,1,520.66
17017,9732,112,1,6272.46
17018,9733,2,1,2037.2
17019,9733,92,4,62254.38
17020,9734,279,1,898.45
17021,9735,229,1,46820.62
17022,9736,156,1,5284.45
17023,9737,127,1,33278.79
17024,9737,131,1,3265.26
17025,9737,209,3,2018.62
17026,9737,261,2,1434.77
17027,9738,143,1,1587.26
17028,9738,19,2,8931.77
17029,9739,198,1,9800.37
17030,9740,134,2,2745.19
17031,9741,259,1,27895.55
17032,9741,173,1,26523.23
17033,9741,5,4,75191.33
17034,9742,84,1,20246.17
17035,9742,82,1,5124.71
17036,9742,78,4,3939.64
17037,9743,139,3,3437.98
17038,9744,49,1,12795.08
17039,9744,234,1,14294.55
17040,9745,212,2,9187.41
17041,9746,106,1,35681.65
17042,9747,201,1,6036.71
17043,9747,263,1,1114.96
17044,9747,123,1,3850.96
17045,9748,141,1,4551.23
17046,9748,31,1,5125.72
17047,9749,167,1,22472.03
17048,9750,56,1,10059.22
17049,9751,9,1,7970.87
17050,9752,122,1,20518.84
17051,9752,211,1,4222.85
17052,9752,75,1,41202.69
17053,9752,44,1,16548.39
17054,9753,221,1,1411.31
17055,9754,55,2,634.19
17056,9754,24,1,17625.06
17057,9755,4,1,5581.03
17058,9755,118,1,5668.03
17059,9756,120,1,3468.57
17060,9756,267,2,2962.19
17061,9757,220,4,569.88
17062,9757,102,1,2568.06
17063,9758,102,4,2733.5
17064,9758,229,1,46022.62
17065,9759,49,2,13723.07
17066,9760,91,1,4497.0
17067,9761,214,1,29068.19
17068,9761,194,3,6288.41
17069,9761,278,3,1770.69
17070,9761,168,1,7174.18
17071,9762,76,1,2733.25
17072,9763,157,1,4480.99
17073,9764,93,1,4252.49
17074,9765,45,1,547.24
17075,9766,162,2,37399.11
17076,9767,16,4,5431.21
17077,9768,65,1,1009.87
17078,9769,40,1,1504.57
17079,9769,250,2,4151.92
17080,9770,227,2,2276.68
17081,9770,270,1,15497.85
17082,9770,300,1,1069.27
17083,9770,266,2,3344.68
17084,9771,78,1,4218.82
17085,9771,31,1,5675.4
17086,9772,80,1,71436.14
17087,9772,272,1,41781.73
17088,9772,116,1,45864.53
17089,9772,215,3,5205.89
17090,9773,109,1,11689.86
17091,9774,174,4,6924.93
17092,9775,192,3,14334.49
17093,9776,270,1,15823.86
17094,9776,135,1,3078.45
17095,9777,283,2,1187.54
17096,9777,188,1,80021.86
17097,9777,128,1,5457.19
17098,9777,30,2,5097.53
17099,9778,300,1,1038.44
17100,9779,223,3,4971.81
17101,9779,293,2,1091.89
17102,9780,232,1,5163.85
17103,9780,104,1,12148.22
17104,9781,286,1,1873.99
17105,9782,53,1,45074.25
17106,9783,197,1,1018.14
17107,9784,123,1,3799.58
17108,9785,173,2,25047.42
17109,9785,6,2,36122.85
17110,9785,175,1,6274.12
17111,9786,149,1,4232.67
17112,9787,28,3,386.55
17113,9787,92,1,57459.24
17114,9787,99,2,17072.44
17115,9788,54,1,16066.09
17116,9788,268,1,15460.97
17117,9789,228,1,47559.23
17118,9790,266,2,3661.25
17119,9791,34,1,2133.95
17120,9791,287,3,1126.07
17121,9792,152,1,6986.51
17122,9792,202,1,26213.8
17123,9793,292,1,923.02
17124,9793,67,1,5382.52
17125,9794,258,1,5343.17
17126,9795,250,2,4240.9
17127,9795,96,1,55227.28
17128,9795,174,1,7445.11
17129,9796,205,1,9539.0
17130,9797,29,1,36594.68
17131,9797,14,1,30276.24
17132,9798,18,2,1353.25
17133,9799,233,1,6215.52
17134,9799,188,1,73124.89
17135,9800,103,1,2027.24
17136,9801,198,1,8439.18
17137,9802,192,4,12570.61
17138,9803,93,2,4237.54
